Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-smart.who.int.base.json	30759	-	0	0	0	0	0	0	14	67	0	0	0	0	0	0	0	1	0	0	160	129	0	0	0	0	11	0	1
fsh-generated/resources/ActivityDefinition-SGDecisionTableGuidance.json	926	6	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	10	7	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CDHIv1.json	11818	8	0	0	0	0	1	0	3	33	0	0	0	0	0	0	0	0	0	0	71	661	0	0	0	0	9	0	0
fsh-generated/resources/CodeSystem-CDSCv1.json	2565	4	0	0	0	0	0	0	1	6	0	0	1	0	0	0	0	0	0	0	16	47	0	0	0	0	1	0	1
fsh-generated/resources/CodeSystem-CoreDataElementType.json	1018	2	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	30	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-DecisionTableActions.json	668	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	26	1	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-DocumentationSections.json	1121	3	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	11	28	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-ISCO08.json	63870	9	0	0	0	0	0	0	4	29	0	0	0	0	0	0	0	1	0	0	187	141	0	0	0	0	34	0	0
fsh-generated/resources/CodeSystem-SGPersonaTypes.json	970	3	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	8	23	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-SGTasks.json	3123	3	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	16	30	0	0	0	0	2	0	0
