Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	translate	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-CoreDataElement.json	2891	3	0	32	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	2	187	186	0	0	0	0	10	0	0
fsh-generated/resources/StructureDefinition-CoreDataElementSource.json	2644	3	0	32	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	2	129	100	0	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-DAK.json	9101	3	0	38	0	0	0	0	0	65	0	0	0	0	0	0	0	1	0	0	6	530	188	0	0	0	0	19	0	1
fsh-generated/resources/StructureDefinition-DecisionSupportLogic.json	2434	3	0	33	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	3	161	99	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-DecisionSupportLogicSource.json	2779	3	0	32	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	2	132	85	0	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-DublinCore.json	5677	3	0	33	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	5	330	122	0	0	0	0	10	0	0
fsh-generated/resources/StructureDefinition-FHIRSchemaBase.json	3299	3	0	34	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	3	165	65	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-FunctionalRequirement.json	3193	3	0	7	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	3	245	85	0	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-GenericPersona.json	3144	3	0	6	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	3	201	83	0	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-GenericPersonaSource.json	2613	3	0	5	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	2	129	59	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-HealthInterventions.json	2399	3	0	5	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	2	159	60	0	0	0	0	71	0	0
fsh-generated/resources/StructureDefinition-HealthInterventionsSource.json	2748	3	0	6	0	0	0	0	0	13	0	0	0	0	0	0	0	1	0	0	2	130	59	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-LinkIdExt.json	1152	3	0	8	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	2	131	72	0	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-Markdown.json	1153	3	0	6	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	1	132	162	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-NonFunctionalRequirement.json	2316	4	0	7	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	2	141	73	0	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-Persona.json	2465	3	0	9	0	0	0	0	0	347	0	0	0	0	0	0	0	0	0	0	3	164	414	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ProgramIndicator.json	3895	3	0	9	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	3	246	73	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-ProgramIndicatorSource.json	2667	3	0	6	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	3	129	59	0	0	1	0	3	0	0
fsh-generated/resources/StructureDefinition-Requirements.json	4251	3	0	16	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	3	258	82	0	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-RequirementsSource.json	2555	3	0	9	1	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	2	127	57	0	0	0	0	2	3	0
fsh-generated/resources/StructureDefinition-SGActivityDefinition.json	899	3	0	30	0	0	0	0	0	23	0	0	0	0	0	0	0	2	0	0	2	277	440	0	0	0	0	13	0	2
fsh-generated/resources/StructureDefinition-SGActorExt.json	1326	3	0	7	0	0	0	0	0	14	0	0	1	0	0	0	0	0	0	0	1	135	90	0	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-SGBusinessProcess.json	691	3	0	31	0	0	0	0	0	23	0	0	0	0	0	0	0	1	0	0	2	290	308	0	0	0	0	14	1	1
fsh-generated/resources/StructureDefinition-SGCodeSystem.json	811	3	0	24	0	0	0	0	0	21	0	0	0	0	0	0	0	1	0	0	1	257	273	0	0	0	0	11	0	2
fsh-generated/resources/StructureDefinition-SGCommunicationRequest.json	1033	4	0	32	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	2	194	199	0	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-SGConceptMap.json	811	3	0	21	0	0	0	0	0	20	0	0	0	0	0	0	0	1	0	0	1	250	307	0	0	0	0	11	1	1
fsh-generated/resources/StructureDefinition-SGDecisionTable.json	768	3	0	46	0	0	0	0	0	22	0	0	1	0	0	0	0	2	0	0	2	312	352	0	0	0	0	13	0	2
fsh-generated/resources/StructureDefinition-SGDocumentation.json	2214	3	0	12	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	1	240	117	0	0	0	0	8	0	0
fsh-generated/resources/StructureDefinition-SGImplementationGuide.json	9487	3	0	81	0	0	0	0	0	110	0	0	0	0	0	0	0	4	0	0	2	1634	533	0	0	0	0	61	1	5
fsh-generated/resources/StructureDefinition-SGLibrary.json	778	3	0	13	0	0	0	0	0	17	0	0	0	0	0	0	0	1	0	0	1	194	112	0	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-SGLogicalModel.json	6453	4	0	56	0	0	0	0	0	188	0	0	1	0	0	0	0	3	0	0	2	1380	594	0	0	0	0	45	0	5
fsh-generated/resources/StructureDefinition-SGMarkdown.json	1195	3	0	6	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	1	133	54	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-SGMeasure.json	778	3	0	20	0	0	0	0	0	30	0	0	0	0	0	0	0	1	0	0	2	278	161	0	0	0	0	8	1	1
fsh-generated/resources/StructureDefinition-SGPlanDefinition.json	855	3	0	0	0	0	0	0	0	34	0	0	1	0	0	0	0	1	0	0	1	331	189	0	0	0	0	13	0	2
fsh-generated/resources/StructureDefinition-SGQuestionnaire.json	1700	3	0	21	0	0	0	0	0	41	0	0	0	0	0	0	0	1	0	0	2	366	175	0	0	0	0	17	0	1
fsh-generated/resources/StructureDefinition-SGRequirementExt.json	1304	3	0	5	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	1	133	53	0	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-SGStructureDefinition.json	790	3	0	23	0	0	0	0	0	32	0	0	0	0	0	0	0	1	0	0	1	242	140	0	0	0	0	12	0	1
fsh-generated/resources/StructureDefinition-SGStructureMap.json	1045	3	0	18	0	0	0	0	0	35	0	0	0	0	0	0	0	2	0	0	1	320	192	0	0	0	0	12	1	1
fsh-generated/resources/StructureDefinition-SGTask.json	1958	3	0	8	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	1	225	71	0	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-SGValueSet.json	789	2	0	20	0	0	0	0	0	32	0	0	1	0	0	0	0	1	0	0	1	307	165	0	0	0	0	12	0	1
fsh-generated/resources/StructureDefinition-Satisfies.json	1531	3	0	6	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	1	135	58	0	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-SushiConfigLogicalModel.json	20819	4	0	26	0	0	0	0	0	95	0	0	0	0	0	0	0	1	0	0	8	1191	333	0	0	0	0	42	0	2
fsh-generated/resources/StructureDefinition-TestScenario.json	1758	3	0	5	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	1	139	49	0	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-TestScenarioSource.json	2559	3	0	6	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	2	127	48	0	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-UserScenario.json	2410	3	0	5	1	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	2	175	53	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-UserScenarioSource.json	2559	3	0	5	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	1	128	50	0	0	0	0	4	0	0
fsh-generated/resources/ValueSet-CDHIv1.1.json	1833	3	0	0	0	0	0	0	1	103	0	0	0	0	0	0	0	0	0	0	6	50	146	0	0	0	0	2	0	0
fsh-generated/resources/ValueSet-CDHIv1.2.json	2821	3	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	1	0	0	4	82	45	0	0	0	0	3	0	0
fsh-generated/resources/ValueSet-CDHIv1.3.json	2414	2	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	3	65	35	0	0	0	0	3	0	0
fsh-generated/resources/ValueSet-CDHIv1.4.json	1406	3	0	0	0	0	0	0	1	31	0	0	0	0	0	0	0	0	0	0	3	36	26	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-CDHIv1.json	476	3	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	3	9	45	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-CDHIv2.1.json	2070	3	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	3	57	39	0	0	0	0	2	0	0
fsh-generated/resources/ValueSet-CDHIv2.2.json	3082	3	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	3	89	36	0	0	0	0	3	0	0
fsh-generated/resources/ValueSet-CDHIv2.3.json	2641	3	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	3	73	29	0	0	0	0	3	0	0
fsh-generated/resources/ValueSet-CDHIv2.4.json	1864	3	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	3	48	29	0	0	0	0	2	0	0
fsh-generated/resources/ValueSet-CDHIv2.json	506	3	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	3	8	30	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-CDSCv1.json	502	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	3	8	25	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-CDSCv2.A.json	1118	2	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	3	41	26	0	0	0	0	2	0	0
fsh-generated/resources/ValueSet-CDSCv2.B.json	1095	3	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	3	34	22	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-CDSCv2.C.json	1259	3	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	3	43	24	0	0	0	0	2	0	0
fsh-generated/resources/ValueSet-CDSCv2.D.json	1080	3	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	3	35	22	0	0	0	0	1	0	1
fsh-generated/resources/ValueSet-CDSCv2.E.json	779	3	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	3	18	20	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-CDSCv2.json	551	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	2	8	22	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-CoreDataElementTypeVS.json	457	3	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	3	8	22	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-DecisionTableActions.json	492	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	3	9	19	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-DocumentationSection.json	521	3	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	3	9	368	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ISCO08ValueSet.json	451	2	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	3	8	35	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-SGPersonaTypesVS.json	499	3	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	3	9	20	0	0	0	0	0	0	0
input/profiles/StructureDefinition-SGGroupDefinition.json	1505	3	0	16	0	0	0	0	0	37	0	0	0	0	0	0	0	1	0	0	1	303	217	0	0	0	0	14	0	1
input/resources/StructureDefinition-SGActor.json	1245	3	0	9	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	1	244	158	0	0	0	0	9	0	0
input/resources/StructureDefinition-SGCode.json	1635	3	0	6	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	1	183	94	0	0	0	0	6	0	1
input/resources/StructureDefinition-SGGraphDefinition.json	2982	3	0	29	0	0	0	0	0	29	0	0	0	0	0	0	0	1	0	0	1	412	203	0	0	0	0	10	1	1
input/resources/StructureDefinition-SGRequirements.json	2825	3	0	20	0	0	0	0	0	37	0	0	0	0	0	0	0	1	0	0	1	408	201	0	0	0	0	11	0	1
input/resources/StructureDefinition-SGString.json	1427	3	0	9	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	133	83	0	0	1	0	5	0	0
input/resources/StructureDefinition-SGTransaction.json	11715	4	0	67	0	0	0	0	1	225	0	0	1	0	0	0	0	4	0	0	2	2234	899	0	0	0	0	58	0	8
input/resources/StructureDefinition-SGUserStory.json	2170	5	0	7	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	1	205	105	0	0	0	0	5	0	0
/input/includes/smart.liquid	3670	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/includes/dmn2html.xslt	6208	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/fsh-generated/includes/menu.xml	1365	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/fsh-generated/includes/fsh-link-references.md	6009	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/data/ISCO-08_EN_Structure_and_definitions.xlsx	16415	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/data/README.md	1553	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/data/dhi_v1.txt	5543	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/data/system_categories.txt	914	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/pagecontent/ValueSet-CDSCv2.A.md	410	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/ValueSet-CDSCv2.E.md	421	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/ClassificationDISAHv2.0.0.pdf	1611431	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0
/input/pagecontent/ValueSet-DocumentationSection.md	236	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/pagecontent/ValueSet-CDSCv2.D.md	422	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-UserScenarioSource.md	511	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/changes.md	62	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-Persona.md	259	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-FHIRSchemaBase.md	502	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/ValueSet-SGPersonaTypesVS.md	234	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/license.md	1462	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-DublinCore.md	367	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/pagecontent/ValueSets-enumeration.md	1658	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/ValueSet-CDHIv1.3.md	366	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-RequirementsSource.md	509	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/ValueSet-CDSCv2.B.md	437	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/ValueSet-ISCO08ValueSet.md	273	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/ValueSet-CDHIv2.2.md	400	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-GenericPersonaSource.md	523	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-TestScenario.md	343	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/ValueSet-CDSCv1.md	338	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/pagecontent/index.md	3389	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-CoreDataElementSource.md	531	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-UserScenario.md	359	-	-	-	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-DecisionSupportLogicSource.md	561	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/ValueSet-CDHIv1.1.md	368	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/dak-api.md	239	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/ValueSet-CDHIv2.3.md	438	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-Requirements.md	443	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/pagecontent/ValueSet-CoreDataElementTypeVS.md	239	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-FunctionalRequirement.md	302	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-CoreDataElement.md	418	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-HealthInterventions.md	445	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/translations/changes.pot	1220	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0
/input/pagecontent/translations/dak-api.pot	1884	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0
/input/pagecontent/translations/index.pot	11782	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0
/input/pagecontent/translations/license.pot	5547	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0
/input/pagecontent/translations/downloads.pot	927	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0
/input/pagecontent/smart.liquid.md	2942	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
