Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	translate	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-CoreDataElement.json	2891	3	0	31	0	0	0	0	0	25	0	0	0	0	0	0	0	0	1	0	4	167	190	0	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-CoreDataElementSource.json	2644	4	0	31	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	2	117	169	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-DAK.json	9101	4	0	37	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	9	461	207	0	0	0	0	18	0	1
fsh-generated/resources/StructureDefinition-DecisionSupportLogic.json	2434	3	0	32	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	1	141	93	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-DecisionSupportLogicSource.json	2779	3	0	31	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	2	115	144	0	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-DublinCore.json	5677	4	0	33	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	3	291	97	0	0	0	0	10	0	0
fsh-generated/resources/StructureDefinition-FHIRSchemaBase.json	3299	3	0	24	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	2	147	67	0	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-FunctionalRequirement.json	3193	4	0	7	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	2	216	87	0	0	0	0	8	0	0
fsh-generated/resources/StructureDefinition-GenericPersona.json	3144	3	0	6	0	0	0	0	0	20	0	0	0	0	0	0	0	1	0	0	2	179	86	0	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-GenericPersonaSource.json	2613	3	0	6	1	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	2	114	60	0	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-HealthInterventions.json	2399	4	0	6	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	1	143	63	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-HealthInterventionsSource.json	2748	4	0	7	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	2	117	75	0	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-LinkIdExt.json	1152	3	0	9	0	0	0	0	1	20	0	0	2	0	0	0	0	0	0	0	1	116	94	0	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-Markdown.json	1153	4	0	8	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	1	116	105	0	0	0	0	4	1	1
fsh-generated/resources/StructureDefinition-NonFunctionalRequirement.json	2316	5	0	7	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	2	124	91	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-Persona.json	2465	4	0	6	0	0	0	0	0	556	0	0	0	0	0	0	0	0	0	0	2	144	757	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-ProgramIndicator.json	3895	3	0	7	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	3	219	106	0	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-ProgramIndicatorSource.json	2667	4	0	6	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	2	114	79	0	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-Requirements.json	4251	4	0	11	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	2	234	116	0	0	0	0	9	0	1
fsh-generated/resources/StructureDefinition-RequirementsSource.json	2555	3	0	6	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	2	113	79	0	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-SGActivityDefinition.json	899	4	0	42	0	0	0	0	0	20	0	0	0	0	0	0	0	2	0	0	1	245	490	0	0	0	0	14	0	3
fsh-generated/resources/StructureDefinition-SGActorExt.json	1326	3	0	11	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	2	124	98	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-SGBusinessProcess.json	691	3	0	56	0	0	0	0	0	38	0	0	0	0	0	0	0	1	0	0	2	258	355	0	0	0	0	12	1	5
fsh-generated/resources/StructureDefinition-SGCodeSystem.json	811	3	0	36	0	0	0	0	0	30	0	0	1	0	0	0	0	1	0	0	2	274	349	0	0	0	0	7	0	3
fsh-generated/resources/StructureDefinition-SGCommunicationRequest.json	1033	5	0	36	0	0	0	0	0	26	0	0	0	0	0	0	0	1	0	0	2	171	216	0	0	0	0	6	0	2
fsh-generated/resources/StructureDefinition-SGConceptMap.json	811	3	0	29	0	0	0	0	0	29	0	0	0	0	0	0	0	1	0	0	1	223	282	0	0	0	0	8	0	2
fsh-generated/resources/StructureDefinition-SGDecisionTable.json	768	3	0	67	0	0	0	0	0	35	0	0	0	0	0	0	0	1	0	0	1	275	347	0	0	0	0	10	1	5
fsh-generated/resources/StructureDefinition-SGDocumentation.json	2214	4	0	14	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	1	213	110	0	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-SGImplementationGuide.json	9487	4	0	81	0	0	0	0	0	176	0	0	0	0	0	0	0	4	0	0	1	1446	874	0	0	0	0	43	1	11
fsh-generated/resources/StructureDefinition-SGLibrary.json	778	3	0	14	0	0	0	0	0	47	0	0	1	0	0	0	0	0	0	0	1	176	179	0	0	0	0	6	0	2
fsh-generated/resources/StructureDefinition-SGLogicalModel.json	6453	4	0	111	0	0	0	0	0	125	0	0	0	0	0	0	0	3	0	0	1	1165	808	0	0	0	0	37	0	9
fsh-generated/resources/StructureDefinition-SGMarkdown.json	1195	4	0	13	0	0	0	0	1	13	0	0	0	0	0	0	0	1	0	0	1	116	85	0	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-SGMeasure.json	778	3	0	37	0	0	0	0	0	27	0	0	0	0	0	0	0	1	0	0	2	246	255	0	0	0	0	8	1	3
fsh-generated/resources/StructureDefinition-SGPlanDefinition.json	855	4	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	1	0	0	1	291	271	0	0	0	0	9	0	4
fsh-generated/resources/StructureDefinition-SGQuestionnaire.json	1700	3	0	34	0	0	0	0	0	42	0	0	1	0	0	0	0	1	0	0	1	321	417	0	0	0	0	10	1	3
fsh-generated/resources/StructureDefinition-SGRequirementExt.json	1304	4	0	10	1	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	1	118	89	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-SGStructureDefinition.json	790	3	0	35	0	0	0	0	0	22	0	0	0	0	0	0	0	1	0	0	1	214	205	0	0	0	0	9	0	3
fsh-generated/resources/StructureDefinition-SGStructureMap.json	1045	3	0	34	0	0	0	0	0	46	0	0	0	0	0	0	0	1	0	0	1	284	281	0	0	0	0	11	0	3
fsh-generated/resources/StructureDefinition-SGTask.json	1958	4	0	16	0	0	0	0	0	27	0	0	1	0	0	0	0	1	0	0	1	201	114	0	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-SGValueSet.json	789	3	0	34	0	0	0	0	0	20	0	0	1	0	0	0	0	1	0	0	1	273	286	0	0	0	0	9	1	3
fsh-generated/resources/StructureDefinition-Satisfies.json	1531	3	0	12	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	1	119	88	0	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-SushiConfigLogicalModel.json	20819	5	0	40	0	0	0	0	0	134	0	0	0	0	0	0	0	2	0	0	13	1109	353	0	0	1	0	26	0	3
fsh-generated/resources/StructureDefinition-TestScenario.json	1758	4	0	12	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	2	123	80	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-TestScenarioSource.json	2559	4	0	14	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	2	118	81	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-UserScenario.json	2410	3	0	13	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	2	153	85	0	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-UserScenarioSource.json	2559	3	0	9	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	1	113	76	0	0	0	0	3	0	0
fsh-generated/resources/ValueSet-CDHIv1.1.json	1833	4	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	6	46	187	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-CDHIv1.2.json	2821	3	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	4	76	53	0	0	0	0	3	0	0
fsh-generated/resources/ValueSet-CDHIv1.3.json	2414	3	0	0	0	0	0	0	1	25	0	0	0	0	0	0	0	0	0	0	4	59	47	0	0	0	0	2	0	1
fsh-generated/resources/ValueSet-CDHIv1.4.json	1406	4	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	3	33	34	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-CDHIv1.json	476	3	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	3	9	109	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-CDHIv2.1.json	2070	3	0	0	0	0	0	0	1	18	0	0	0	0	0	0	0	0	0	0	3	50	42	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-CDHIv2.2.json	3082	4	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	4	80	46	0	0	0	0	2	0	0
fsh-generated/resources/ValueSet-CDHIv2.3.json	2641	3	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	3	65	41	0	0	0	0	2	0	0
fsh-generated/resources/ValueSet-CDHIv2.4.json	1864	3	0	0	0	0	0	0	1	14	0	0	0	0	0	0	0	0	0	0	3	45	34	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-CDHIv2.json	506	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	3	8	37	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-CDSCv1.json	502	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	3	8	28	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-CDSCv2.A.json	1118	3	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	3	37	32	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-CDSCv2.B.json	1095	3	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	3	31	28	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-CDSCv2.C.json	1259	3	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	3	38	26	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-CDSCv2.D.json	1080	3	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	3	31	22	0	0	0	0	2	0	0
fsh-generated/resources/ValueSet-CDSCv2.E.json	779	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	3	17	23	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-CDSCv2.json	551	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	3	8	26	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-CoreDataElementTypeVS.json	457	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	3	8	23	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-DecisionTableActions.json	492	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	3	8	27	0	0	0	0	0	0	1
fsh-generated/resources/ValueSet-DocumentationSection.json	521	3	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	3	9	778	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ISCO08ValueSet.json	451	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	3	8	36	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-SGPersonaTypesVS.json	499	3	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	3	8	21	0	0	0	0	0	0	0
input/profiles/StructureDefinition-SGGroupDefinition.json	1505	3	0	28	1	0	0	0	0	23	0	0	0	0	0	0	0	1	0	0	1	268	212	0	0	0	0	8	0	2
input/resources/StructureDefinition-SGActor.json	1245	3	0	14	0	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	1	215	157	0	0	0	0	6	0	2
input/resources/StructureDefinition-SGCode.json	1635	4	0	6	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	1	167	99	0	0	0	0	4	1	1
input/resources/StructureDefinition-SGGraphDefinition.json	2982	3	0	35	0	0	0	0	1	27	0	0	0	0	0	0	0	0	0	0	1	365	205	0	0	0	0	10	0	2
input/resources/StructureDefinition-SGRequirements.json	2825	3	0	24	0	0	0	0	0	26	0	0	0	0	0	0	0	1	0	0	1	356	183	0	0	0	0	11	0	2
input/resources/StructureDefinition-SGString.json	1427	4	0	11	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	1	118	79	0	0	0	0	4	0	0
input/resources/StructureDefinition-SGTransaction.json	11715	4	0	101	0	0	0	0	0	215	0	0	1	0	0	0	0	4	0	0	1	1962	761	0	0	0	0	45	0	10
input/resources/StructureDefinition-SGUserStory.json	2170	3	0	12	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	1	182	67	0	0	0	0	5	0	1
/input/includes/smart.liquid	3670	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/includes/dmn2html.xslt	6208	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/fsh-generated/includes/menu.xml	1365	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/fsh-generated/includes/fsh-link-references.md	6009	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/data/ISCO-08_EN_Structure_and_definitions.xlsx	16415	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/data/README.md	1553	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/data/dhi_v1.txt	5543	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/data/system_categories.txt	914	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/ValueSet-CDSCv2.A.md	410	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/ValueSet-CDSCv2.E.md	421	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/ClassificationDISAHv2.0.0.pdf	1611431	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0
/input/pagecontent/ValueSet-DocumentationSection.md	236	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
/input/pagecontent/ValueSet-CDSCv2.D.md	422	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-UserScenarioSource.md	511	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/pagecontent/changes.md	62	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-Persona.md	259	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-FHIRSchemaBase.md	502	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/ValueSet-SGPersonaTypesVS.md	234	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/license.md	1462	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-DublinCore.md	367	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/ValueSets-enumeration.md	1658	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/ValueSet-CDHIv1.3.md	366	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-RequirementsSource.md	509	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/ValueSet-CDSCv2.B.md	437	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/pagecontent/ValueSet-ISCO08ValueSet.md	273	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/ValueSet-CDHIv2.2.md	400	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-GenericPersonaSource.md	523	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-TestScenario.md	343	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/ValueSet-CDSCv1.md	338	-	-	-	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/index.md	3389	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-CoreDataElementSource.md	531	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-UserScenario.md	359	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-DecisionSupportLogicSource.md	561	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
/input/pagecontent/ValueSet-CDHIv1.1.md	368	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/dak-api.md	239	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/ValueSet-CDHIv2.3.md	438	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-Requirements.md	443	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/ValueSet-CoreDataElementTypeVS.md	239	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-FunctionalRequirement.md	302	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-CoreDataElement.md	418	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/StructureDefinition-HealthInterventions.md	445	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/translations/changes.pot	1278	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0
/input/pagecontent/translations/dak-api.pot	2000	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0
/input/pagecontent/translations/index.pot	12681	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0
/input/pagecontent/translations/license.pot	5924	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0
/input/pagecontent/translations/downloads.pot	956	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0
/input/pagecontent/smart.liquid.md	2942	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
